MARCA;TIPO CAMBIO;COR;KM RODADOS;ANO FABRICACAO;PRECO
RENAULT;MANUAL;BRANCO;0;2005;48652
RENAULT;MANUAL;PRATA;0;2006;48990
RENAULT;MANUAL;BRANCO;0;2006;41699
RENAULT;MANUAL;PRATA;0;2006;41900
RENAULT;MANUAL;BRANCO;0;2006;42900
RENAULT;MANUAL;PRATA;0;2008;45500
RENAULT;MANUAL;PRETO;0;2005;40999
RENAULT;MANUAL;BRANCO;0;2008;41999
RENAULT;MANUAL;VERMELHO;0;2005;41999
RENAULT;MANUAL;BRANCO;0;2006;41999
RENAULT;MANUAL;PRETO;100;2003;44490
RENAULT;MANUAL;BRANCO;100;2008;44900
RENAULT;MANUAL;VERMELHO;400;2006;41900
RENAULT;MANUAL;BRANCO;1000;2005;47900
RENAULT;MANUAL;PRATA;1658;2004;44490
RENAULT;MANUAL;PRATA;1728;2005;44500
RENAULT;MANUAL;PRETO;2400;2008;41990
RENAULT;MANUAL;VERMELHO;7382;2008;44490
RENAULT;MANUAL;PRATA;7622;2005;42990
RENAULT;MANUAL;PRETO;0;2008;44990
FIAT;MANUAL;VERMELHO;0;2005;23170
FIAT;MANUAL;BRANCO;0;2007;23387
FIAT;MANUAL;BRANCO;0;2008;24490
FIAT;MANUAL;INDEFINIDA;0;2008;24590
FIAT;MANUAL;AZUL;0;2005;24590
FIAT;MANUAL;PRATA;0;2005;28900
FIAT;MANUAL;BRANCO;0;2007;28990
FIAT;MANUAL;BRANCO;0;2005;23490
FIAT;MANUAL;VERMELHO;0;2007;23750
FIAT;MANUAL;BRANCO;0;2006;23750
FIAT;MANUAL;BRANCO;0;2007;23890
FIAT;MANUAL;BRANCO;0;2006;23900
FIAT;MANUAL;PRETO;0;2007;23990
FIAT;MANUAL;PRETO;0;2006;24999
FIAT;MANUAL;BRANCO;0;2008;24999
FIAT;MANUAL;VERMELHO;0;2007;24999
FIAT;MANUAL;VERMELHO;0;2007;25900
FIAT;MANUAL;BRANCO;0;2007;25900
FIAT;MANUAL;PRETO;0;2008;26990
FIAT;MANUAL;PRATA;0;2006;30900
FIAT;MANUAL;BRANCO;0;2007;40000
FIAT;MANUAL;VERMELHO;0;2006;23990
FIAT;MANUAL;BRANCO;0;2007;24000
FIAT;MANUAL;BRANCO;0;2005;24000
FIAT;MANUAL;BRANCO;0;2005;24350
FIAT;MANUAL;BRANCO;0;2005;24500
FIAT;MANUAL;PRETO;0;2006;24990
FIAT;MANUAL;INDEFINIDA;0;2006;24990
FIAT;MANUAL;BRANCO;0;2008;25900
FIAT;MANUAL;PRETO;0;2007;26890
FIAT;MANUAL;PRATA;0;2007;27686
FIAT;MANUAL;PRETO;241;2007;25999
FIAT;MANUAL;CINZA;300;2006;23700
FIAT;MANUAL;VERMELHO;2194;2006;23000
FIAT;MANUAL;VERMELHO;3209;2007;23800
FIAT;MANUAL;VERMELHO;3735;2008;22990
FIAT;MANUAL;PRATA;8354;2006;22600
FIAT;MANUAL;PRATA;11000;2005;22600
FIAT;MANUAL;PRATA;15200;2001;22600
FIAT;MANUAL;PRATA;15600;2005;22600
FIAT;MANUAL;BRANCO;19500;2007;22900
FIAT;MANUAL;PRATA;25380;2006;22600
FIAT;MANUAL;BRANCO;0;2008;25290
FIAT;MANUAL;INDEFINIDA;0;2003;25990
FIAT;MANUAL;CINZA;0;2003;27990
FIAT;MANUAL;VERMELHO;0;2003;28020
FIAT;MANUAL;VERMELHO;0;2001;28030
FIAT;MANUAL;PRATA;0;2004;28900
FIAT;MANUAL;BRANCO;0;2005;30290
FIAT;MANUAL;VERMELHO;0;2003;30890
FIAT;MANUAL;PRETO;0;2001;30890
FIAT;MANUAL;BRANCO;0;2004;24990
FIAT;MANUAL;PRETO;0;2004;28020
FIAT;MANUAL;AMARELO;0;2004;28500
FIAT;MANUAL;PRETO;0;2003;30490
FIAT;MANUAL;VERMELHO;0;2002;30490
FIAT;MANUAL;VERMELHO;0;2003;30490
FIAT;MANUAL;BRANCO;0;2002;30890
FIAT;MANUAL;PRATA;0;2001;31990
FIAT;MANUAL;PRATA;0;2002;33175
FIAT;MANUAL;PRATA;0;2005;34500
FIAT;MANUAL;VERMELHO;0;2004;23990
FIAT;MANUAL;INDEFINIDA;0;2001;24980
FIAT;MANUAL;BRANCO;0;2004;25590
FIAT;MANUAL;AZUL;0;2002;25990
FIAT;MANUAL;CINZA;0;2003;27530
FIAT;MANUAL;BRANCO;0;2002;27700
FIAT;MANUAL;CINZA;0;2004;29900
FIAT;MANUAL;BRANCO;0;2003;30990
FIAT;MANUAL;PRATA;0;2002;34970
FIAT;MANUAL;BRANCO;0;2003;40000
FIAT;MANUAL;PRETO;100;2002;29900
FIAT;MANUAL;PRATA;973;2002;29900
FIAT;MANUAL;PRETO;4000;2001;30990
FIAT;MANUAL;AZUL;4900;2002;23900
FIAT;MANUAL;PRETO;5400;2002;25990
FIAT;MANUAL;PRATA;5800;2002;29200
FIAT;MANUAL;PRATA;6000;2003;28800
FIAT;MANUAL;PRATA;7000;2002;28900
FIAT;MANUAL;VERMELHO;7000;2003;30990
FIAT;MANUAL;BRANCO;7600;2002;32000
FIAT;MANUAL;PRATA;11500;2003;28900
FIAT;MANUAL;CINZA;11600;2001;29900
FIAT;MANUAL;PRETO;13000;2003;31900
FIAT;MANUAL;CINZA;19588;2004;28990
FIAT;MANUAL;PRATA;20268;2002;28490
FIAT;MANUAL;BRANCO;0;2003;28790
FIAT;MANUAL;VERMELHO;0;2003;32800
FIAT;MANUAL;PRETO;0;2004;34590
FIAT;MANUAL;VERMELHO;0;2001;34590
FIAT;MANUAL;CINZA;0;2001;29000
FIAT;MANUAL;BRANCO;0;2002;30990
FIAT;MANUAL;PRATA;0;2005;34800
FIAT;MANUAL;PRETO;0;2002;37000
FIAT;MANUAL;BRANCO;1900;2003;31900
FIAT;MANUAL;PRETO;3000;2002;33000
FIAT;MANUAL;MARROM;4600;2006;30500
FIAT;MANUAL;PRATA;28350;2001;28990
FIAT;MANUAL;BRANCO;0;2002;32490
FIAT;MANUAL;BRANCO;0;2004;34900
FIAT;MANUAL;BRANCO;0;2002;36500
FIAT;MANUAL;PRATA;1000;2004;36000
FIAT;MANUAL;PRATA;9100;2002;29500
FIAT;MANUAL;BRANCO;0;2003;35490
FIAT;MANUAL;VERMELHO;0;2005;36590
FIAT;MANUAL;PRETO;0;2003;35900
FIAT;MANUAL;BRANCO;0;2004;36490
FIAT;MANUAL;CINZA;0;2001;36900
FIAT;MANUAL;VERMELHO;0;2005;36900
FIAT;MANUAL;BRANCO;0;2004;37500
FIAT;MANUAL;INDEFINIDA;0;2003;34890
FIAT;MANUAL;INDEFINIDA;0;2001;34900
FIAT;MANUAL;BRANCO;0;2001;35490
FIAT;MANUAL;BRANCO;0;2002;35890
FIAT;MANUAL;AMARELO;0;2004;35900
FIAT;MANUAL;LARANJA;0;2005;36500
FIAT;MANUAL;BRANCO;0;2002;37900
FIAT;MANUAL;PRETO;200;2003;37990
FIAT;MANUAL;PRETO;1504;2003;34990
FIAT;MANUAL;BRANCO;4800;2005;35000
FIAT;MANUAL;BRANCO;8000;2004;36500
FIAT;MANUAL;BRANCO;11000;2005;34000
FIAT;MANUAL;BRANCO;0;2003;32990
FIAT;MANUAL;VERMELHO;0;2003;35990
FIAT;MANUAL;PRATA;0;2003;34390
FIAT;MANUAL;VERMELHO;0;2004;34900
FIAT;MANUAL;BRANCO;0;2002;35470
FIAT;MANUAL;PRATA;0;2002;36033
FIAT;MANUAL;PRATA;0;2001;37990
FIAT;MANUAL;VERMELHO;0;2002;35890
FIAT;MANUAL;PRATA;0;2003;35900
FIAT;MANUAL;PRATA;4027;2003;35990
VOLKSWAGEN;MANUAL;PRETO;12345;2001;101345
VOLKSWAGEN;MANUAL;CINZA;2345;2004;123000
VOLKSWAGEN;MANUAL;BRANCO;0;2002;78999
VOLKSWAGEN;MANUAL;INDEFINIDA;0;2001;125980
VOLKSWAGEN;AUTOMATICO;BRANCO;0;2013;126900
VOLKSWAGEN;MANUAL;INDEFINIDA;0;2013;92980
HONDA;MANUAL;BRANCO;0;2013;64690
HONDA;AUTOMATICO;BRANCO;0;2013;65800
HONDA;AUTOMATICO;PRATA;0;2013;65800
HONDA;AUTOMATICO;PRETO;0;2013;66390
HONDA;AUTOMATICO;BRANCO;0;2013;66900
HONDA;AUTOMATICO;BRANCO;0;2013;66900
HONDA;AUTOMATICO;PRATA;0;2013;67990
HONDA;AUTOMATICO;CINZA;0;2013;67990
HONDA;AUTOMATICO;CINZA;0;2013;68900
HONDA;AUTOMATICO;PRATA;0;2013;69990
HONDA;AUTOMATICO;PRATA;0;2013;69990
HONDA;AUTOMATICO;PRATA;0;2012;71900
HONDA;AUTOMATICO;INDEFINIDA;0;2013;64990
HONDA;AUTOMATICO;BRANCO;0;2013;65390
HONDA;AUTOMATICO;BRANCO;0;2009;65700
HONDA;AUTOMATICO;BRANCO;0;2011;65789
HONDA;AUTOMATICO;BRANCO;0;2013;65789
HONDA;AUTOMATICO;PRETO;0;2012;65800
HONDA;AUTOMATICO;PRATA;0;2013;65800
HONDA;AUTOMATICO;BRANCO;0;2013;65800
HONDA;AUTOMATICO;CINZA;0;2013;65900
HONDA;AUTOMATICO;BRANCO;0;2012;65990
HONDA;AUTOMATICO;BRANCO;0;2012;65990
HONDA;AUTOMATICO;CINZA;0;2012;66390
HONDA;AUTOMATICO;PRETO;0;2013;66390
HONDA;AUTOMATICO;PRETO;0;2012;66390
HONDA;AUTOMATICO;CINZA;0;2012;66390
HONDA;AUTOMATICO;CINZA;0;2011;66390
HONDA;AUTOMATICO;BRANCO;0;2013;66490
HONDA;AUTOMATICO;PRATA;0;2012;66500
HONDA;AUTOMATICO;INDEFINIDA;0;2010;66980
HONDA;AUTOMATICO;BRANCO;0;2012;67990
HONDA;AUTOMATICO;BRANCO;0;2012;68000
HONDA;AUTOMATICO;PRATA;0;2012;69990
HONDA;AUTOMATICO;CINZA;0;2012;69990
HONDA;AUTOMATICO;PRATA;0;2012;69990
HONDA;AUTOMATICO;BRANCO;0;2012;64590
HONDA;AUTOMATICO;PRETO;0;2012;64600
HONDA;AUTOMATICO;BRANCO;0;2011;65390
HONDA;AUTOMATICO;BRANCO;0;2012;66390
HONDA;AUTOMATICO;BRANCO;0;2010;66499
HONDA;AUTOMATICO;PRETO;0;2011;66750
HONDA;AUTOMATICO;PRATA;0;2013;67300
HONDA;AUTOMATICO;PRATA;0;2011;67500
HONDA;AUTOMATICO;PRATA;0;2011;68500
HONDA;AUTOMATICO;PRATA;0;2012;67900
HONDA;AUTOMATICO;CINZA;0;2011;62900
HONDA;MANUAL;PRETO;0;2010;63590
HONDA;MANUAL;BRANCO;0;2011;63900
HONDA;MANUAL;BRANCO;0;2011;63900
HONDA;MANUAL;PRATA;0;2012;65900
HONDA;MANUAL;PRATA;0;2010;66990
HONDA;MANUAL;PRATA;0;2009;66990
HONDA;MANUAL;CINZA;0;2010;67490
HONDA;MANUAL;PRETO;0;2011;67490
HONDA;MANUAL;BRANCO;0;2012;61800
HONDA;MANUAL;BRANCO;0;2013;62590
HONDA;MANUAL;PRATA;0;2011;62900
HONDA;MANUAL;BRANCO;0;2011;62924
HONDA;MANUAL;BRANCO;0;2011;62924
HONDA;MANUAL;BRANCO;0;2011;63790
HONDA;MANUAL;PRATA;0;2012;63900
HONDA;MANUAL;PRATA;0;2012;63900
HONDA;MANUAL;BRANCO;0;2010;63990
HONDA;MANUAL;BRANCO;0;2012;64990
HONDA;MANUAL;PRETO;0;2011;64990
HONDA;MANUAL;PRETO;0;2012;66990
HONDA;MANUAL;PRATA;0;2012;67900
HONDA;MANUAL;PRETO;0;2011;62200
HONDA;MANUAL;PRETO;0;2013;63490
HONDA;MANUAL;CINZA;0;2012;64300
HONDA;MANUAL;PRATA;0;2012;66500
HONDA;MANUAL;BRANCO;0;2011;78490
HONDA;AUTOMATICO;BRANCO;0;2011;79800
HONDA;AUTOMATICO;PRETO;0;2011;79800
HONDA;AUTOMATICO;PRATA;0;2011;79800
HONDA;AUTOMATICO;CINZA;0;2011;79800
HONDA;AUTOMATICO;INDEFINIDA;0;2010;81890
HONDA;AUTOMATICO;BRANCO;0;2011;81900
HONDA;AUTOMATICO;BRANCO;0;2010;81900
HONDA;AUTOMATICO;PRATA;0;2012;85090
HONDA;AUTOMATICO;PRATA;0;2011;85090
HONDA;AUTOMATICO;PRATA;0;2012;78500
HONDA;AUTOMATICO;CINZA;0;2012;78500
HONDA;AUTOMATICO;BRANCO;0;2012;78530
HONDA;AUTOMATICO;BRANCO;0;2009;78530
HONDA;AUTOMATICO;PRETO;0;2010;78700
HONDA;AUTOMATICO;BRANCO;0;2008;78790
HONDA;AUTOMATICO;BRANCO;0;2011;78900
HONDA;AUTOMATICO;PRETO;0;2012;79890
HONDA;AUTOMATICO;PRATA;0;2012;80500
HONDA;AUTOMATICO;PRATA;0;2009;80900
HONDA;AUTOMATICO;INDEFINIDA;0;2011;80980
HONDA;AUTOMATICO;BRANCO;0;2012;81900
HONDA;AUTOMATICO;BRANCO;0;2010;81900
HONDA;AUTOMATICO;PRATA;0;2010;82900
HONDA;AUTOMATICO;BRANCO;0;2010;82900
HONDA;AUTOMATICO;BRANCO;0;2012;82990
HONDA;AUTOMATICO;CINZA;0;2011;84990
HONDA;AUTOMATICO;PRETO;0;2009;85090
HONDA;AUTOMATICO;CINZA;0;2011;85090
HONDA;AUTOMATICO;CINZA;0;2011;85090
HONDA;AUTOMATICO;PRATA;0;2011;85090
HONDA;AUTOMATICO;CINZA;0;2012;85090
HONDA;AUTOMATICO;PRATA;0;2011;85990
HONDA;AUTOMATICO;PRETO;0;2011;79500
HONDA;AUTOMATICO;BRANCO;0;2011;79900
HONDA;AUTOMATICO;BRANCO;0;2010;79999
HONDA;AUTOMATICO;PRATA;0;2012;81500
HONDA;AUTOMATICO;BRANCO;0;2009;81990
HONDA;AUTOMATICO;PRATA;0;2009;82700
HONDA;AUTOMATICO;CINZA;18077;2009;77000
HONDA;AUTOMATICO;BRANCO;0;2009;68890
HONDA;AUTOMATICO;BRANCO;0;2009;69300
HONDA;AUTOMATICO;BRANCO;0;2009;69890
HONDA;AUTOMATICO;BRANCO;0;2009;69900
HONDA;AUTOMATICO;CINZA;0;2012;69900
HONDA;AUTOMATICO;BRANCO;0;2011;69900
HONDA;AUTOMATICO;BRANCO;0;2010;69900
HONDA;AUTOMATICO;PRETO;0;2010;69900
HONDA;AUTOMATICO;PRATA;0;2008;69900
HONDA;AUTOMATICO;PRATA;0;2011;69900
HONDA;AUTOMATICO;BRANCO;0;2010;69990
HONDA;AUTOMATICO;PRATA;0;2009;70190
HONDA;AUTOMATICO;CINZA;0;2012;70500
HONDA;AUTOMATICO;PRATA;0;2010;70500
HONDA;AUTOMATICO;BRANCO;0;2011;71500
HONDA;AUTOMATICO;PRATA;0;2011;71500
HONDA;AUTOMATICO;PRETO;0;2009;75000
HONDA;AUTOMATICO;PRATA;0;2009;75590
HONDA;AUTOMATICO;PRATA;0;2011;75590
HONDA;AUTOMATICO;PRATA;0;2012;75590
HONDA;AUTOMATICO;BRANCO;0;2010;68790
HONDA;AUTOMATICO;INDEFINIDA;0;2009;68990
HONDA;AUTOMATICO;BRANCO;0;2008;69000
HONDA;AUTOMATICO;PRETO;0;2011;69500
HONDA;AUTOMATICO;PRATA;0;2009;69500
HONDA;AUTOMATICO;BRANCO;0;2012;69648
HONDA;AUTOMATICO;BRANCO;0;2009;69648
HONDA;AUTOMATICO;CINZA;0;2010;69900
HONDA;AUTOMATICO;PRATA;0;2010;69900
HONDA;AUTOMATICO;BRANCO;0;2011;69900
HONDA;AUTOMATICO;PRETO;0;2010;69900
HONDA;AUTOMATICO;INDEFINIDA;0;2009;69990
HONDA;AUTOMATICO;CINZA;0;2009;70390
HONDA;AUTOMATICO;CINZA;0;2012;70390
HONDA;AUTOMATICO;CINZA;0;2011;70390
HONDA;AUTOMATICO;BRANCO;0;2011;70490
HONDA;AUTOMATICO;PRETO;0;2011;70499
HONDA;AUTOMATICO;BRANCO;0;2009;70500
HONDA;AUTOMATICO;BRANCO;0;2009;70500
HONDA;AUTOMATICO;CINZA;0;2011;70590
HONDA;AUTOMATICO;PRETO;0;2011;70590
HONDA;AUTOMATICO;CINZA;0;2010;70890
HONDA;AUTOMATICO;PRATA;0;2011;70890
HONDA;AUTOMATICO;PRETO;0;2011;70900
HONDA;AUTOMATICO;INDEFINIDA;0;2011;70980
HONDA;AUTOMATICO;BRANCO;0;2011;70990
HONDA;AUTOMATICO;BRANCO;0;2011;70990
HONDA;AUTOMATICO;PRATA;0;2008;71000
HONDA;AUTOMATICO;PRATA;0;2012;71100
HONDA;AUTOMATICO;PRETO;0;2012;71500
HONDA;AUTOMATICO;PRATA;0;2012;71990
HONDA;AUTOMATICO;BRANCO;0;2010;71990
HONDA;AUTOMATICO;PRATA;0;2011;73900
HONDA;AUTOMATICO;PRETO;0;2011;73990
HONDA;AUTOMATICO;CINZA;0;2011;75590
HONDA;AUTOMATICO;PRATA;0;2009;75590
HONDA;AUTOMATICO;PRATA;0;2012;75590
HONDA;AUTOMATICO;PRATA;0;2009;75590
HONDA;AUTOMATICO;BRANCO;0;2010;76500
HONDA;AUTOMATICO;CINZA;0;2012;69900
HONDA;AUTOMATICO;PRETO;0;2010;70000
HONDA;AUTOMATICO;BRANCO;0;2010;70499
HONDA;AUTOMATICO;CINZA;0;2011;70900
HONDA;AUTOMATICO;PRETO;0;2009;70900
HONDA;AUTOMATICO;PRATA;0;2010;71900
HONDA;AUTOMATICO;PRATA;0;2009;72300
HONDA;AUTOMATICO;BRANCO;0;2011;72500
HONDA;AUTOMATICO;PRETO;0;2009;76500
HONDA;AUTOMATICO;PRETO;0;2011;118000
HONDA;AUTOMATICO;BRANCO;100;2009;65900
CHEVROLET;AUTOMATICO;BRANCO;0;2010;71990
CHEVROLET;AUTOMATICO;BRANCO;0;2011;72900
CHEVROLET;AUTOMATICO;PRETO;0;2009;72900
CHEVROLET;AUTOMATICO;BRANCO;0;2009;76215
CHEVROLET;AUTOMATICO;BRANCO;0;2008;65282
CHEVROLET;AUTOMATICO;BRANCO;0;2010;70353
CHEVROLET;AUTOMATICO;CINZA;0;2012;77690
CHEVROLET;AUTOMATICO;PRETO;0;2011;115999
CHEVROLET;AUTOMATICO;PRATA;0;2008;72199
CHEVROLET;AUTOMATICO;PRETO;0;2009;104000
CHEVROLET;AUTOMATICO;PRATA;0;2010;65500
CHEVROLET;MANUAL;PRETO;0;2010;65500
CHEVROLET;MANUAL;BRANCO;0;2011;63000
CHEVROLET;MANUAL;PRETO;0;2010;65900
CHEVROLET;MANUAL;BRANCO;0;2012;66590
CHEVROLET;MANUAL;PRETO;0;2010;64990
CHEVROLET;MANUAL;PRETO;0;2009;68990
CHEVROLET;MANUAL;PRETO;3985;2010;67900
CHEVROLET;MANUAL;VERMELHO;0;2009;70900
CHEVROLET;AUTOMATICO;BRANCO;0;2009;71980
CHEVROLET;AUTOMATICO;BRANCO;0;2011;71990
CHEVROLET;AUTOMATICO;BRANCO;0;2010;70000
CHEVROLET;AUTOMATICO;BRANCO;0;2011;71280
CHEVROLET;AUTOMATICO;PRETO;0;2010;72900
CHEVROLET;AUTOMATICO;BRANCO;0;2013;76000
CHEVROLET;AUTOMATICO;BRANCO;0;2010;68451
CHEVROLET;AUTOMATICO;BRANCO;0;2009;69890
CHEVROLET;AUTOMATICO;PRATA;0;2011;74500
CHEVROLET;AUTOMATICO;BRANCO;0;2010;63900
CHEVROLET;MANUAL;BRANCO;0;2009;63900
CHEVROLET;MANUAL;BRANCO;0;2009;64490
CHEVROLET;MANUAL;BRANCO;0;2011;64490
CHEVROLET;MANUAL;BRANCO;0;2009;63990
CHEVROLET;MANUAL;BRANCO;0;2011;65600
CHEVROLET;MANUAL;CINZA;0;2010;65800
CHEVROLET;MANUAL;BRANCO;0;2009;65980
CHEVROLET;MANUAL;PRETO;0;2009;66000
CHEVROLET;MANUAL;BRANCO;0;2010;66000
CHEVROLET;MANUAL;BRANCO;0;2010;65990
CHEVROLET;MANUAL;VERMELHO;0;2011;66690
CHEVROLET;MANUAL;PRETO;0;2008;66990
CHEVROLET;MANUAL;BRANCO;0;2009;67350
CHEVROLET;MANUAL;BRANCO;0;2008;68890
CHEVROLET;MANUAL;BRANCO;0;2009;64999
CHEVROLET;MANUAL;BRANCO;0;2008;67600
CHEVROLET;MANUAL;PRETO;0;2010;75899
CHEVROLET;AUTOMATICO;INDEFINIDA;0;2010;75980
CHEVROLET;AUTOMATICO;BRANCO;0;2009;77778
CHEVROLET;AUTOMATICO;BRANCO;0;2010;79990
CHEVROLET;AUTOMATICO;BRANCO;0;2009;84990
CHEVROLET;AUTOMATICO;PRATA;0;2010;87200
CHEVROLET;AUTOMATICO;BRANCO;0;2009;79815
CHEVROLET;AUTOMATICO;BRANCO;0;2008;87200
CHEVROLET;AUTOMATICO;INDEFINIDA;0;2008;74990
CHEVROLET;AUTOMATICO;BRANCO;0;2010;78490
CHEVROLET;AUTOMATICO;BRANCO;0;2009;79500
CHEVROLET;AUTOMATICO;BRANCO;0;2009;79899
CHEVROLET;AUTOMATICO;BRANCO;0;2011;79900
CHEVROLET;AUTOMATICO;BRANCO;0;2011;79990
CHEVROLET;AUTOMATICO;BRANCO;0;2011;81900
CHEVROLET;AUTOMATICO;BRANCO;0;2010;81990
CHEVROLET;AUTOMATICO;BRANCO;0;2010;82490
CHEVROLET;AUTOMATICO;BRANCO;0;2010;76873
CHEVROLET;AUTOMATICO;PRATA;0;2011;79190
CHEVROLET;AUTOMATICO;BRANCO;0;2009;80990
CHEVROLET;AUTOMATICO;BRANCO;0;2008;81990
CHEVROLET;AUTOMATICO;BRANCO;0;2008;82500
CHEVROLET;AUTOMATICO;BRANCO;0;2009;83900
CHEVROLET;AUTOMATICO;PRETO;0;2008;79800
CHEVROLET;AUTOMATICO;BRANCO;2000;2009;81000
CHEVROLET;AUTOMATICO;BRANCO;9600;2009;81900
RENAULT;AUTOMATICO;BRANCO;0;2008;47990
RENAULT;MANUAL;BRANCO;0;2009;51890
RENAULT;MANUAL;BRANCO;0;2009;57900
RENAULT;MANUAL;PRETO;0;2011;52490
RENAULT;MANUAL;PRATA;0;2010;52490
RENAULT;MANUAL;BRANCO;0;2009;52500
RENAULT;MANUAL;BRANCO;0;2011;52900
RENAULT;MANUAL;PRATA;0;2009;53600
RENAULT;MANUAL;BRANCO;0;2009;54370
RENAULT;MANUAL;BRANCO;0;2010;54990
RENAULT;MANUAL;PRETO;0;2011;55990
RENAULT;MANUAL;PRATA;0;2009;56990
RENAULT;MANUAL;PRATA;0;2009;58900
RENAULT;MANUAL;BRANCO;0;2009;61000
RENAULT;MANUAL;BRANCO;0;2009;54890
RENAULT;MANUAL;VERDE;0;2013;54900
RENAULT;MANUAL;BRANCO;0;2013;55500
RENAULT;MANUAL;PRATA;0;2013;54999
RENAULT;MANUAL;BRANCO;0;2013;57490
RENAULT;MANUAL;PRETO;5000;2013;54990
RENAULT;MANUAL;PRATA;6000;2012;56800
RENAULT;MANUAL;PRETO;0;2012;56990
RENAULT;MANUAL;BRANCO;0;2013;51499
RENAULT;MANUAL;PRATA;0;2013;52899
RENAULT;MANUAL;BRANCO;4567;2013;60000
RENAULT;MANUAL;BRANCO;1000;2013;58800
RENAULT;MANUAL;BRANCO;0;2013;58890
RENAULT;AUTOMATICO;PRETO;0;2013;59890
RENAULT;AUTOMATICO;PRATA;0;2013;59890
RENAULT;AUTOMATICO;BRANCO;0;2011;61890
RENAULT;MANUAL;BRANCO;0;2013;58690
RENAULT;AUTOMATICO;PRATA;3900;2013;59900
RENAULT;MANUAL;PRETO;0;2010;72500
FORD;MANUAL;BRANCO;0;2013;59800
FORD;MANUAL;BRANCO;0;2012;59900
FORD;MANUAL;VERMELHO;0;2013;60790
FORD;MANUAL;BRANCO;0;2012;60990
FORD;MANUAL;PRETO;0;2013;60990
FORD;MANUAL;VERMELHO;0;2011;61390
FORD;MANUAL;VERMELHO;0;2013;61490
FORD;MANUAL;VERMELHO;0;2013;61890
FORD;MANUAL;BRANCO;0;2010;61990
FORD;MANUAL;PRATA;0;2011;61990
FORD;MANUAL;BRANCO;0;2012;62400
FORD;MANUAL;BRANCO;0;2013;62400
FORD;MANUAL;PRETO;0;2013;62400
FORD;MANUAL;PRETO;0;2012;62400
FORD;MANUAL;BRANCO;0;2013;62490
FORD;MANUAL;BRANCO;0;2010;62890
FORD;MANUAL;PRATA;0;2011;63400
FORD;MANUAL;PRATA;0;2012;63400
FORD;MANUAL;BRANCO;0;2011;63990
FORD;MANUAL;BRANCO;0;2012;64500
FORD;MANUAL;PRETO;0;2012;64690
FORD;MANUAL;PRETO;0;2013;59800
FORD;MANUAL;PRETO;0;2012;59999
FORD;MANUAL;BRANCO;0;2012;60499
FORD;MANUAL;PRETO;0;2010;60500
FORD;MANUAL;BRANCO;0;2012;60500
FORD;MANUAL;BRANCO;0;2012;60900
FORD;MANUAL;BRANCO;0;2013;61390
FORD;MANUAL;PRATA;0;2012;61500
FORD;MANUAL;BRANCO;0;2012;62100
FORD;MANUAL;BRANCO;0;2012;62490
FORD;MANUAL;PRATA;0;2012;62500
FORD;MANUAL;LARANJA;0;2012;63100
FORD;MANUAL;BRANCO;0;2012;63690
FORD;MANUAL;BRANCO;0;2012;64990
FORD;MANUAL;BRANCO;0;2012;64990
FORD;MANUAL;INDEFINIDA;0;2012;59590
FORD;MANUAL;PRETO;0;2011;60690
FORD;MANUAL;BRANCO;0;2012;60990
FORD;MANUAL;PRETO;0;2012;61900
FORD;MANUAL;BRANCO;0;2010;61900
FORD;MANUAL;PRATA;0;2012;61900
FORD;MANUAL;BRANCO;0;2012;62800
FORD;MANUAL;BRANCO;0;2012;63900
FORD;MANUAL;BRANCO;0;2012;65690
FORD;MANUAL;PRETO;0;2011;66900
FORD;MANUAL;VERMELHO;0;2012;69990
FORD;MANUAL;VERMELHO;0;2012;59590
FORD;MANUAL;PRETO;7685;2010;70000
FORD;MANUAL;BRANCO;0;2012;55400
FORD;MANUAL;BRANCO;0;2012;56490
FORD;MANUAL;BRANCO;0;2012;57990
FORD;MANUAL;BRANCO;0;2012;57990
FORD;MANUAL;BRANCO;0;2012;57990
FORD;MANUAL;BRANCO;0;2012;58490
FORD;MANUAL;BRANCO;0;2013;60990
FORD;MANUAL;PRETO;0;2012;56700
FORD;MANUAL;BRANCO;0;2011;57990
FORD;MANUAL;VERMELHO;0;2012;57990
FORD;MANUAL;PRATA;0;2012;58500
FORD;MANUAL;BRANCO;0;2012;58500
FORD;MANUAL;BRANCO;0;2012;58900
FORD;MANUAL;VERMELHO;0;2012;59290
FORD;MANUAL;BRANCO;0;2013;61690
FORD;MANUAL;VERMELHO;0;2012;63600
FORD;MANUAL;LARANJA;0;2012;66990
FORD;AUTOMATICO;BRANCO;0;2012;69490
FORD;AUTOMATICO;PRATA;0;2009;64900
FORD;AUTOMATICO;PRATA;0;2009;68000
FORD;AUTOMATICO;PRATA;0;2012;68000
FORD;AUTOMATICO;PRATA;0;2012;71475
FORD;AUTOMATICO;BRANCO;0;2013;76800
FORD;AUTOMATICO;PRATA;0;2011;71000
FORD;AUTOMATICO;PRETO;0;2009;71300
FORD;AUTOMATICO;BRANCO;0;2010;71300
FORD;AUTOMATICO;PRATA;0;2012;72300
FORD;AUTOMATICO;INDEFINIDA;0;2011;72490
FORD;AUTOMATICO;PRETO;0;2012;73300
FORD;AUTOMATICO;PRETO;0;2011;73300
FORD;AUTOMATICO;PRETO;0;2011;74400
FORD;AUTOMATICO;BRANCO;0;2011;74800
FORD;AUTOMATICO;BRANCO;0;2012;74890
